Filename,Labels,cluster,Category
jWj93tolCdk.mp3,"Yodeling,Music",class_7,Musical Instruments
I3qbB4Kq3Y0.mp3,"Banjo,Music",class_5,Musical Instruments
s87IYYmn1fQ.mp3,"Brass instrument,Saxophone,Trombone,Trumpet",class_5,Musical Instruments
7qfxCvwyxms.mp3,"Electric piano,Keyboard (musical),Piano",class_5,Musical Instruments
cYSW6Y884dA.mp3,"Guitar,Acoustic guitar,Music,Mandolin,Musical instrument,Plucked string instrument,Bowed string instrument",class_5,Musical Instruments
iUxy2s5d60o.mp3,"Brass instrument,Saxophone",class_5,Musical Instruments
uxLY3CBoPo8.mp3,"Echo,Effects unit,Guitar,Music,Musical instrument,Plucked string instrument",class_5,Musical Instruments
uy1_vARLIp0.mp3,"Guitar,Music,Mandolin,Musical instrument,Plucked string instrument",class_5,Musical Instruments
uDqVzJtaxOc.mp3,"Music,Musical instrument,Synthesizer",class_5,Musical Instruments
LtEgseg6Hzo.mp3,"Effects unit,Guitar,Music,Musical instrument,Chorus effect,Distortion,Inside, small room",class_5,Musical Instruments
SBeC9TISHz8.mp3,"Music,Mandolin,Bluegrass",class_5,Musical Instruments
io_L-QAtE0g.mp3,"Guitar,Musical instrument,Tick,Plucked string instrument",class_5,Musical Instruments
LtORSkwbAfI.mp3,"Guitar,Music,Musical instrument,Plucked string instrument,Inside, public space",class_5,Musical Instruments
E5PRi3oW-8c.mp3,"Bass guitar,Music",class_5,Musical Instruments
CzHZNJEV-3o.mp3,"Acoustic guitar,Music,Music for children,Steel guitar, slide guitar,Song",class_5,Musical Instruments
Ip6FptuXHyk.mp3,"Electric guitar,Guitar,Acoustic guitar,Music,Steel guitar, slide guitar,Strum,Plucked string instrument",class_5,Musical Instruments
Ub7DXmyQonI.mp3,"Wind instrument, woodwind instrument,Flute",class_5,Musical Instruments
CYuYfvQv4eo.mp3,"Brass instrument,Saxophone",class_5,Musical Instruments
F2ekiX14ID4.mp3,"Cello,Music,Musical instrument,Classical music,Bowed string instrument",class_5,Musical Instruments
aCUZuMblJPg.mp3,"Electric guitar,Guitar,Music,Musical instrument,Plucked string instrument,Synthesizer",class_5,Musical Instruments
s477WHLPoOU.mp3,"Electric piano,Keyboard (musical),Piano",class_5,Musical Instruments
p2wc5-uMbWw.mp3,"Violin, fiddle,Bowed string instrument,Accordion",class_5,Musical Instruments
a0om8KHQhFQ.mp3,"Clarinet,Keyboard (musical),Piano",class_5,Musical Instruments
tuoBmxts5Xo.mp3,"Brass instrument,Jazz,Music,Musical instrument,Wedding music,Saxophone",class_5,Musical Instruments
RtXe5T7NFrE.mp3,"Music,Musical instrument,Electronic tuner,Plucked string instrument",class_5,Musical Instruments
tW7478HnmCs.mp3,"Cello,Double bass,Violin, fiddle,Bowed string instrument",class_5,Musical Instruments
2KwSyaLT_mw.mp3,"Effects unit,Guitar,Music,Musical instrument,Chorus effect,Distortion",class_5,Musical Instruments
ad6gQQ_0evk.mp3,"Banjo,Music",class_5,Musical Instruments
RW7x9AC7PZI.mp3,"Electric piano,Keyboard (musical),Piano",class_5,Musical Instruments
RUUZzoeVrK4.mp3,"Brass instrument,Music,Musical instrument,Orchestra,Classical music",class_5,Musical Instruments
v3MdT6SFm48.mp3,"Harp,Violin, fiddle,Pizzicato,Bowed string instrument",class_5,Musical Instruments
E29kpquu8W4.mp3,"Electric piano,Keyboard (musical),Piano",class_5,Musical Instruments
VgwsGjRk61M.mp3,"Didgeridoo,Music,Musical instrument",class_7,Musical Instruments
IwobTmzjOiQ.mp3,"Brass instrument,Clarinet,Saxophone",class_5,Musical Instruments
doab948Y_X4.mp3,"Guitar,Music,Musical instrument,Electronic tuner",class_5,Musical Instruments
doaQC-S8de8.mp3,"Brass instrument,Trumpet",class_5,Musical Instruments
w4ayJNZ5w5o.mp3,"Reverberation,Guitar,Music,Musical instrument,Plucked string instrument",class_5,Musical Instruments
LR3U4b_fVBc.mp3,"Swing music,Musical instrument,Keyboard (musical)",class_5,Musical Instruments
vmBkZflwViA.mp3,"Music,Musical instrument,Wedding music,Keyboard (musical),Piano",class_5,Musical Instruments
OZjpYGdvMX0.mp3,"Reverberation,Effects unit,Electric guitar,Guitar,Music,Musical instrument,Distortion",class_5,Musical Instruments
3SyOlb_hSjg.mp3,"Electric guitar,Guitar,Music,Musical instrument,Bang,Plucked string instrument",class_5,Musical Instruments
W4nQpOHIPEw.mp3,"Blues,Guitar,Music,Musical instrument,Steel guitar, slide guitar,Plucked string instrument",class_5,Musical Instruments
Ps_FhOvSmTM.mp3,"Brass instrument,Saxophone",class_5,Musical Instruments
LRz6Y6oltQ4.mp3,"Brass instrument,Saxophone",class_5,Musical Instruments
LOVGt__MTKc.mp3,"Brass instrument,Trumpet",class_5,Musical Instruments
ZGfGiVauGL4.mp3,"Brass instrument,Saxophone",class_5,Musical Instruments
J0lA7ZDfPLE.mp3,"Electric guitar,Guitar,Music,Cacophony,Distortion",class_5,Musical Instruments
UmLcXeGMYnc.mp3,"Organ,Electric piano,Hammond organ,Keyboard (musical),Piano",class_5,Musical Instruments
V90IcSuFMcA.mp3,"Guitar,Heavy metal,Music,Musical instrument,Electronic tuner",class_5,Musical Instruments
e8xkukid_2o.mp3,"Reverberation,Guitar,Music,Musical instrument,Plucked string instrument",class_5,Musical Instruments
6Pss1XmwkFU.mp3,"Brass instrument,Saxophone",class_5,Musical Instruments
rRzWGIhwWAI.mp3,"Wind instrument, woodwind instrument,Flute",class_5,Musical Instruments
v-TizzU5E08.mp3,"Music,Song,Snort,Gasp",class_9,Musical Instruments
7XTiQF56_lA.mp3,"Music,Bang,Rock and roll",class_7,Musical Instruments
VeXcCHo5iMI.mp3,"Didgeridoo,Music",class_7,Musical Instruments
x0JRvgGFTBc.mp3,"Timpani,Music",class_7,Musical Instruments
A1hc4FYABUA.mp3,"Brass instrument,Trumpet",class_5,Musical Instruments
Vbcy6KBJsAA.mp3,"Beatboxing,Music",class_7,Musical Instruments
6WxotC_jtqY.mp3,"Music,Female singing,Synthetic singing",class_9,Musical Instruments
8DQbnR7hwpc.mp3,"Harp,Violin, fiddle,Pizzicato,Bowed string instrument",class_5,Musical Instruments
tUBTRs7Avk0.mp3,"Funk,Music",class_7,Musical Instruments
Zbmm_hXcrA0.mp3,"Electric piano,Keyboard (musical),Piano",class_5,Musical Instruments
ezayBI_xOVk.mp3,"Bass guitar,Music,Electronic tuner",class_5,Musical Instruments
p1CtK4P7B-w.mp3,"Effects unit,Electric guitar,Guitar,Acoustic guitar,Music,Musical instrument,Chorus effect,Plucked string instrument,Distortion",class_5,Musical Instruments
OD-fpsHQCFg.mp3,"Brass instrument,Trombone,Trumpet",class_5,Musical Instruments
P14zjckYFK0.mp3,"Brass instrument,Saxophone",class_5,Musical Instruments
VZJfkEet6EQ.mp3,"Bass guitar,Guitar,Music,Musical instrument,Distortion",class_5,Musical Instruments
mmWIB3zPx9U.mp3,"Music,Musical instrument,Ukulele,Inside, small room",class_5,Musical Instruments
O1RmrE_HfpE.mp3,"Didgeridoo,Music",class_7,Musical Instruments
ce03XKuyDtk.mp3,"Reverberation,Guitar,Music,Musical instrument,Plucked string instrument,Inside, small room",class_5,Musical Instruments
5YRATI__jKU.mp3,Accordion,class_5,Musical Instruments
zd3lShuZNmU.mp3,"Electric piano,Keyboard (musical),Piano",class_5,Musical Instruments
K_ZuxYxxT60.mp3,"Brass instrument,Trumpet,Wind instrument, woodwind instrument",class_5,Musical Instruments
ckOe-8qdaew.mp3,"Music,Psychedelic rock,Rock music,Progressive rock",class_2,Musical Instruments
ccsgja0XsWE.mp3,"Electric piano,Keyboard (musical),Piano",class_5,Musical Instruments
ib8pMT_ug7o.mp3,"Effects unit,Guitar,Music,Musical instrument,Chorus effect,Plucked string instrument,Distortion",class_5,Musical Instruments
2VFVe0RCn7g.mp3,"Tapping (guitar technique),Electric guitar,Music,Distortion",class_5,Musical Instruments
4Psyk_xyBl0.mp3,"Effects unit,Electric guitar,Guitar,Music,Musical instrument,Chorus effect,Plucked string instrument,Distortion",class_5,Musical Instruments
T7khbuOBHbo.mp3,"Brass instrument,Trombone,Trumpet",class_5,Musical Instruments
JDBu-3VCyWc.mp3,"Traditional music,Music,Musical instrument,Wind instrument, woodwind instrument,Accordion",class_5,Musical Instruments
OMcoFfaCaGM.mp3,"Sampler,Music,Musical instrument,Drum machine,Synthesizer",class_5,Musical Instruments
gNn-zehJM60.mp3,"Timpani,Music",class_7,Musical Instruments
mMT1kEejAG8.mp3,"Tapping (guitar technique),Electric guitar,Guitar,Music,Musical instrument,Plucked string instrument",class_5,Musical Instruments
lAXpiE0dm_k.mp3,"Electric piano,Keyboard (musical),Piano",class_5,Musical Instruments
MS8VU468rKk.mp3,"Guitar,Music,Musical instrument,Harmonic,Plucked string instrument,Inside, small room",class_5,Musical Instruments
tbovKStEnME.mp3,"Wind instrument, woodwind instrument,Accordion",class_5,Musical Instruments
GHgkNOfGLDA.mp3,"Guitar,Music,Musical instrument,Chorus effect",class_5,Musical Instruments
IGJLvxwzu-k.mp3,"Zipper (clothing),Music",class_7,Musical Instruments
vnvMxxgYlgo.mp3,"Electric piano,Keyboard (musical),Piano",class_5,Musical Instruments
vNPx6RS8PiM.mp3,"Music,Musical instrument,Ukulele,Plucked string instrument",class_5,Musical Instruments
Lg1HG6D_0Qk.mp3,"Music,Pink noise,Distortion",class_9,Musical Instruments
VN4AS5J25os.mp3,"Organ,Electric piano,Hammond organ,Keyboard (musical),Piano",class_5,Musical Instruments
bha-d3HXdMI.mp3,"Bass guitar,Reverberation,Music,Musical instrument",class_5,Musical Instruments
WSMdqFEjGXE.mp3,"Cello,Double bass,Violin, fiddle,Bowed string instrument",class_5,Musical Instruments
K0x_DxNxtbk.mp3,"Echo,Effects unit,Music",class_9,Musical Instruments
MRwVio7Vxp4.mp3,"Guitar,Music,Musical instrument,Ambient music,Plucked string instrument,Inside, small room",class_5,Musical Instruments
BI8YQ3ueD24.mp3,"Tapping (guitar technique),Guitar,Acoustic guitar,Music,Musical instrument,Strum,Plucked string instrument",class_5,Musical Instruments
D0L-M4trkpw.mp3,"Blues,Electric guitar,Music",class_7,Musical Instruments
kTUjQ-IcKPU.mp3,"Snoring,Music",class_9,Musical Instruments
6gTrMRQPZMU.mp3,"Organ,Electric piano,Electronic organ,Keyboard (musical),Piano",class_5,Musical Instruments
kTyI2unrdv0.mp3,"Heart murmur,Music",class_9,Musical Instruments
Wgf7UYPVoAo.mp3,"Flamenco,Guitar,Jazz,Music,Musical instrument",class_5,Musical Instruments
p2yedR_jMTU.mp3,"Organ,Electric piano,Electronic organ,Keyboard (musical),Piano",class_5,Musical Instruments
fSJ4qAPHaVM.mp3,"Echo,Effects unit,Music,Musical instrument",class_9,Musical Instruments
JH7pyZNuk0A.mp3,"Wind instrument, woodwind instrument,Flute",class_5,Musical Instruments
i5TlfRqdawk.mp3,"Guitar,Music,Electronic tuner",class_5,Musical Instruments
3rvqiSZB4pA.mp3,"Funk,Music",class_7,Musical Instruments
3sCuV8NT7O0.mp3,"Clock,Music",class_7,Musical Instruments
T36b3bfvoN0.mp3,"Zither,Music,Mandolin,Ukulele",class_5,Musical Instruments
eyFBIA_HOmE.mp3,"Music,Steel guitar, slide guitar",class_5,Musical Instruments
p2sXdmex3xQ.mp3,"Guitar,Music,Musical instrument,Strum,Plucked string instrument",class_5,Musical Instruments
LM2C1eIUX9M.mp3,"Humming,Music",class_9,Musical Instruments
jtwRKyQ8-lg.mp3,"Funk,Music",class_7,Musical Instruments
KrK8Giu9ZUc.mp3,"Humming,Music",class_9,Musical Instruments
of8wYhwtS-w.mp3,"Banjo,Crowd,Music,Bluegrass",class_5,Musical Instruments
wdbIsk487Fw.mp3,"String section,Violin, fiddle,Bowed string instrument",class_5,Musical Instruments
k3A5xX8yfig.mp3,"Humming,Music",class_9,Musical Instruments
bZXQlQnleL4.mp3,"Brass instrument,French horn,Trombone,Trumpet",class_5,Musical Instruments
y4vtzCAPv84.mp3,"Scratching (performance technique),Music",class_7,Musical Instruments
FLJPxFCPeDY.mp3,Accordion,class_5,Musical Instruments
gIFg6jvXgb4.mp3,"Reverberation,Electronic music,Effects unit,Guitar,Music,Musical instrument,Synthesizer",class_5,Musical Instruments
Jhk0I2wZelU.mp3,"Wind instrument, woodwind instrument,Flute",class_5,Musical Instruments
mSidbz4LB_A.mp3,"Tapping (guitar technique),Music",class_5,Musical Instruments
WgKO_IxUjr8.mp3,"Wind instrument, woodwind instrument,Flute",class_5,Musical Instruments
K8On7nUJuP8.mp3,"Music,Baby cry, infant cry",class_9,Musical Instruments
g0WLA0BKxOc.mp3,"Guitar,Music,Musical instrument,Cacophony,Plucked string instrument",class_5,Musical Instruments
bxZeGrM_0ac.mp3,"Brass instrument,Saxophone",class_5,Musical Instruments
Kqo7am5oq0U.mp3,"Chant,Music",class_9,Musical Instruments
sZEisB1I5bY.mp3,"Bass guitar,Guitar,Music",class_5,Musical Instruments
W1L7JTsJHvE.mp3,"Brass instrument,Saxophone,Accordion",class_5,Musical Instruments
oXBGZoBYaLY.mp3,"Didgeridoo,Music",class_7,Musical Instruments
LHjilKc-7pI.mp3,"Snoring,Music",class_9,Musical Instruments
BkSCfcTBMRY.mp3,"Cello,Double bass,Keyboard (musical),Piano,Violin, fiddle,Bowed string instrument",class_5,Musical Instruments
bZuXMxR2S4U.mp3,"Humming,Music",class_9,Musical Instruments
HY1KdNS19CM.mp3,"Effects unit,Electric guitar,Guitar,Music,Musical instrument,Chorus effect,Plucked string instrument,Distortion",class_5,Musical Instruments
3-PFuDkTM48.mp3,Accordion,class_5,Musical Instruments
X50vQ1-1Z3g.mp3,"Brass instrument,Saxophone,Wind instrument, woodwind instrument",class_5,Musical Instruments
spyBrs3relU.mp3,"Harpsichord,Keyboard (musical),Piano",class_5,Musical Instruments
gmIkYb8Wqgk.mp3,"Heavy metal,Music,Punk rock,Progressive rock",class_7,Musical Instruments
21VWE7_o_0k.mp3,"Stomach rumble,Music",class_9,Musical Instruments
w_z9oSn-eIM.mp3,"Music,Musical instrument,Keyboard (musical),Piano,Classical music",class_5,Musical Instruments
4TXy2i036LU.mp3,"Blues,Music",class_7,Musical Instruments
lEqhWC0R38A.mp3,"Wind instrument, woodwind instrument,Flute",class_5,Musical Instruments
BMxgDBoPv_0.mp3,"Electric piano,Keyboard (musical),Piano",class_5,Musical Instruments
2iaedClYc3M.mp3,"Humming,Music",class_9,Musical Instruments
BjqhHeJD28U.mp3,"Effects unit,Electric guitar,Guitar,Music,Chorus effect",class_5,Musical Instruments
sp77ueBkqS0.mp3,"Effects unit,Guitar,Music,Musical instrument,Plucked string instrument,Distortion",class_5,Musical Instruments
o0Bn4m6dQbI.mp3,Accordion,class_5,Musical Instruments
x1x54MgStxQ.mp3,"Music,Musical instrument,Ukulele,Plucked string instrument,Bowed string instrument",class_5,Musical Instruments
0EOQco76eXQ.mp3,"Bass guitar,Music,Musical instrument,Wedding music",class_5,Musical Instruments
LFYRuK8YstI.mp3,"Banjo,Music,Mandolin,Musical instrument,Plucked string instrument,Bluegrass",class_5,Musical Instruments
6OVb3rjcB3Q.mp3,"Echo,Effects unit,Electric guitar,Guitar,Music,Musical instrument,Rock music,Plucked string instrument",class_5,Musical Instruments
5gh5H0QqJl0.mp3,"Electric piano,Keyboard (musical),Piano",class_5,Musical Instruments
fpaWI4bEnWE.mp3,"Tapping (guitar technique),Music",class_5,Musical Instruments
5GI9PTo6iCI.mp3,"Tapping (guitar technique),Music",class_5,Musical Instruments
YErpnsceZw8.mp3,"Music,Musical instrument,Violin, fiddle,Classical music,Bowed string instrument,A capella",class_5,Musical Instruments
CzhsbdoRfr0.mp3,"Harpsichord,Keyboard (musical),Piano",class_5,Musical Instruments
XgDKqGfheRE.mp3,"Bass guitar,Video game music,Guitar,Music,Musical instrument,Rock music,Cacophony,Progressive rock,Plucked string instrument",class_5,Musical Instruments
NzvkMWY4EjA.mp3,"Effects unit,Electric guitar,Music,Harmonic,Distortion",class_5,Musical Instruments
6lPw0wKu7_M.mp3,"Organ,Electric piano,Electronic organ,Keyboard (musical),Piano",class_5,Musical Instruments
AmAThmRphk0.mp3,"Banjo,Guitar,Acoustic guitar,Music,Mandolin,Musical instrument,Plucked string instrument,Bluegrass",class_5,Musical Instruments
x2ztI3YNu9o.mp3,Accordion,class_5,Musical Instruments
2_RltCGlGOA.mp3,"Electric piano,Keyboard (musical),Piano",class_5,Musical Instruments
LFW4yPH1z3M.mp3,"Echo,Effects unit,Guitar,Music,Musical instrument,Plucked string instrument",class_5,Musical Instruments
XaUXJG0BZuk.mp3,"Echo,Electric guitar,Guitar,Music,Musical instrument,Steel guitar, slide guitar",class_5,Musical Instruments
D-p9s8y2z_U.mp3,"Acoustic guitar,Music,Mandolin,Musical instrument,Plucked string instrument",class_5,Musical Instruments
4v6MAnRy0w4.mp3,"Yodeling,Music",class_7,Musical Instruments
6dFCMXNlmzQ.mp3,Accordion,class_5,Musical Instruments
vTDEVUlCClk.mp3,"Brass instrument,Trombone,Trumpet",class_5,Musical Instruments
5YfCTKbsuHQ.mp3,"String section,Orchestra,Violin, fiddle,Bowed string instrument",class_5,Musical Instruments
Ta0GmXPnGWk.mp3,"Reverberation,Guitar,Music,Musical instrument,Plucked string instrument,Inside, small room",class_5,Musical Instruments
l2dD4o5Alps.mp3,"Mantra,Music,Choir",class_9,Musical Instruments
5z60cbPEEaY.mp3,"Brass instrument,Trumpet",class_5,Musical Instruments
BHf4pvm-gGM.mp3,"Cello,Double bass,Violin, fiddle,Bowed string instrument",class_5,Musical Instruments
l4SwCMe4Kl4.mp3,"Explosion,Music,Eruption",class_9,Musical Instruments
_0-2meOf9qY.mp3,"Echo,Guitar,Music,Musical instrument,Plucked string instrument,Inside, small room",class_5,Musical Instruments
P0vjXnnIiR4.mp3,"Reverberation,Guitar,Music,Musical instrument,Plucked string instrument,Inside, small room",class_5,Musical Instruments
IfYP-RvBd6Q.mp3,"Timpani,Music",class_7,Musical Instruments
6Yh7Cdm2GgY.mp3,"Timpani,Music",class_7,Musical Instruments
GnyxoE5mCeQ.mp3,"Brass instrument,Saxophone",class_5,Musical Instruments
OjoDuBkPDM8.mp3,"Guitar,Music,Musical instrument,Opera,Strum,Plucked string instrument",class_5,Musical Instruments
p1-07VdP__Q.mp3,"Brass instrument,Saxophone",class_5,Musical Instruments
CAbNGe1PWoY.mp3,"Guitar,Heavy metal,Music,Musical instrument,Plucked string instrument",class_5,Musical Instruments
LClTjcyNJSI.mp3,"Foghorn,Music,Outside, rural or natural",class_9,Musical Instruments
t8uF3PZ3KGQ.mp3,"Music,Mandolin,Plucked string instrument",class_5,Musical Instruments
jTYzxbD1erg.mp3,"Banjo,Music",class_5,Musical Instruments
gNmZoBiNLzU.mp3,Accordion,class_5,Musical Instruments
X70cKD1jwgI.mp3,"Wind instrument, woodwind instrument,Flute",class_5,Musical Instruments
4Vg0PQuHTk0.mp3,"Funk,Music",class_7,Musical Instruments
886Qu4V0km4.mp3,"Country,Guitar,Music,Musical instrument,Plucked string instrument",class_5,Musical Instruments
sOJSjVp6UTc.mp3,"Brass instrument,Trumpet",class_5,Musical Instruments
uNUx8rqcy0M.mp3,"Country,Music",class_7,Musical Instruments
5JRvGMTjEzQ.mp3,"Bass guitar,Guitar,Music,Musical instrument,Plucked string instrument",class_5,Musical Instruments
Whj0O5fyREo.mp3,"Brass instrument,Trombone,Trumpet",class_5,Musical Instruments
fKni4PUSxu4.mp3,"Brass instrument,Saxophone",class_5,Musical Instruments
4vwh3t4gsIY.mp3,"Music,Roll,Rock and roll",class_7,Musical Instruments
lBtAULJAFp0.mp3,"Guitar,Music,Musical instrument,Chorus effect,Plucked string instrument",class_5,Musical Instruments
T8U3ihbHh9A.mp3,"Bass guitar,Guitar,Music,Musical instrument,Rock music,Plucked string instrument",class_5,Musical Instruments
LbQ4zHxhoSI.mp3,"Mantra,Chant,Music",class_9,Musical Instruments
lDABsoatahM.mp3,"Cello,Music,Musical instrument,Harmonic,Bowed string instrument,Flute",class_5,Musical Instruments
1OHxLcGzhv0.mp3,"Explosion,Music,Eruption",class_9,Musical Instruments
KjMRf4egAyA.mp3,"Humming,Music",class_9,Musical Instruments
c5NGOcNyF4g.mp3,"Guitar,Acoustic guitar,Music,Musical instrument,Plucked string instrument,Music of Latin America",class_5,Musical Instruments
Ls6qMcgpdlM.mp3,"Heavy metal,Music,Punk rock,Progressive rock,Grunge",class_7,Musical Instruments
RqZp717pe-I.mp3,"Reverberation,Electric guitar,Guitar,Music,Distortion",class_5,Musical Instruments
AuwwPMrH5sE.mp3,"Electric guitar,Guitar,Music,Musical instrument,Pulse,Plucked string instrument",class_5,Musical Instruments
fk7r8rtaClg.mp3,"Music,Thump, thud",class_9,Musical Instruments
rVdI-aD9pq8.mp3,"Wind instrument, woodwind instrument,Flute",class_5,Musical Instruments
YNdexakUGOo.mp3,"Effects unit,Guitar,Music,Musical instrument,Chorus effect,Plucked string instrument",class_5,Musical Instruments
Z0O2r0Dl2T4.mp3,"Brass instrument,Trumpet",class_5,Musical Instruments
nqd7mXvHupU.mp3,"Banjo,Guitar,Music,Musical instrument,Plucked string instrument,Bluegrass",class_5,Musical Instruments
Nqb7nw58q08.mp3,"Tapping (guitar technique),Electric guitar,Guitar,Music,Psychedelic rock,Progressive rock",class_5,Musical Instruments
Wu-Oh9OJIlI.mp3,"Heavy metal,Music,Progressive rock,Grunge",class_7,Musical Instruments
76ON0Ixrr9s.mp3,"Echo,Guitar,Music,Musical instrument",class_5,Musical Instruments
CUMunjwsO2U.mp3,"Electric piano,Keyboard (musical),Piano",class_5,Musical Instruments
ye6O_T8YuHQ.mp3,"Blues,Bass guitar,Music,Musical instrument",class_5,Musical Instruments
S0W_zIUYwrE.mp3,"Brass instrument,Saxophone,Trombone",class_5,Musical Instruments
BsnjK6DypAg.mp3,"Didgeridoo,Music",class_7,Musical Instruments
lJTzzVsUNAU.mp3,Accordion,class_5,Musical Instruments
EzwhI2K6kes.mp3,"Clock,Music",class_7,Musical Instruments
jS93Dp3LPSY.mp3,"Brass instrument,Saxophone",class_5,Musical Instruments
YbLR6dgY-K4.mp3,"Banjo,Music,Steel guitar, slide guitar,Plucked string instrument",class_5,Musical Instruments
bm5IT7e2vvI.mp3,"Music,Musical instrument,Marimba, xylophone,Steelpan",class_5,Musical Instruments
WSaCGNkM6_k.mp3,"Country,Music",class_7,Musical Instruments
Z0OTDXtjK9M.mp3,"Effects unit,Guitar,Music,Musical instrument,Chorus effect,Plucked string instrument",class_5,Musical Instruments
HRVVqstIabc.mp3,"Cello,String section,Violin, fiddle,Bowed string instrument",class_5,Musical Instruments
rrAIuGMTqtA.mp3,"Reverberation,Effects unit,Guitar,Music,Musical instrument,Plucked string instrument,Inside, small room",class_5,Musical Instruments
-4viN_EoxOA.mp3,"Brass instrument,Saxophone",class_5,Musical Instruments
-5CGQGSFGyg.mp3,"Organ,Electric piano,Electronic organ,Keyboard (musical),Piano",class_5,Musical Instruments
yCa8NMQfJNc.mp3,Accordion,class_5,Musical Instruments
CudxWnS7ukw.mp3,"Banjo,Country,Music,Mandolin,Musical instrument,Steel guitar, slide guitar,Plucked string instrument",class_5,Musical Instruments
4YPFwRcCAv4.mp3,"Banjo,Guitar,Music,Mandolin,Musical instrument",class_5,Musical Instruments
jxSISGPv2gc.mp3,"Harp,Violin, fiddle,Pizzicato,Bowed string instrument",class_5,Musical Instruments
3F9Qszr4j1Q.mp3,"Wind instrument, woodwind instrument,Flute",class_5,Musical Instruments
15Mw2jyyHk0.mp3,"Bass guitar,Flamenco,Guitar,Acoustic guitar,Music,Musical instrument,Strum",class_5,Musical Instruments
AV18vFmDXPM.mp3,"Guitar,Heavy metal,Music,Musical instrument,Plucked string instrument",class_5,Musical Instruments
Hn46VuvS88Y.mp3,"Electric guitar,Guitar,Acoustic guitar,Music,Musical instrument,Electronic tuner,Plucked string instrument",class_5,Musical Instruments
rRMFcA_Biyc.mp3,Accordion,class_5,Musical Instruments
l_w8juMmu4k.mp3,"Firecracker,Music",class_9,Musical Instruments
GgI_d01sJ8I.mp3,"Electric piano,Harmonica,Keyboard (musical),Piano,Wind instrument, woodwind instrument",class_5,Musical Instruments
SSO7F_Ex0s4.mp3,"Funk,Music",class_7,Musical Instruments
NjFkfmusEbM.mp3,"Brass instrument,Saxophone",class_5,Musical Instruments
YzujOU07RyM.mp3,"Music,Steel guitar, slide guitar",class_5,Musical Instruments
4P4ZlKN3DUg.mp3,"Blues,Guitar,Music,Musical instrument,Strum,Plucked string instrument",class_5,Musical Instruments
kYV-JxDfdYM.mp3,"Brass instrument,Keyboard (musical),Piano,Trombone",class_5,Musical Instruments
Y_eh6C0EBP8.mp3,"Silence,Guitar,Music,Musical instrument,Electronic tuner,Plucked string instrument,Inside, small room",class_5,Musical Instruments
YVd117zCTOM.mp3,"Brass instrument,Saxophone",class_5,Musical Instruments
crToMuDxmL8.mp3,"Banjo,Music,Mandolin",class_5,Musical Instruments
3h_Y5S3zdas.mp3,"Wind instrument, woodwind instrument,Flute",class_5,Musical Instruments
M6d5olwtZso.mp3,"Chant,Music",class_9,Musical Instruments
JYYfw3id3ek.mp3,"Banjo,Music,Musical instrument,Plucked string instrument,Bluegrass",class_5,Musical Instruments
NmMJgUo19Gk.mp3,"Guitar,Music,Musical instrument,Psychedelic rock",class_5,Musical Instruments
Ki7Bxz1CThI.mp3,"Wind instrument, woodwind instrument,Flute",class_5,Musical Instruments
4_s5vHgfxnw.mp3,"Bagpipes,Drum,Wind instrument, woodwind instrument,Percussion",class_5,Musical Instruments
Lrhy2auO6hY.mp3,"Blues,Heavy metal,Music,Punk rock,Rock music,Progressive rock",class_7,Musical Instruments
Z19W44ZI15Q.mp3,"Electric guitar,Guitar,Music,Theremin,Distortion",class_5,Musical Instruments
wwHi10qX8u8.mp3,"Funk,Music",class_7,Musical Instruments
hOSzGYKaJGE.mp3,"Bass guitar,Guitar,Music,Plucked string instrument",class_5,Musical Instruments
fJ2t1VRXizw.mp3,"Snoring,Music",class_9,Musical Instruments
JVZkqaHmc9Q.mp3,Accordion,class_5,Musical Instruments
mBNdDQamtXA.mp3,"Chant,Music,A capella",class_9,Musical Instruments
NimnGpBEEvY.mp3,"Bass guitar,Music",class_5,Musical Instruments
z0w3Y8BGLQE.mp3,"Guitar,Acoustic guitar,Music,Steel guitar, slide guitar,Strum,Plucked string instrument",class_5,Musical Instruments
NKDBwJIwWoU.mp3,"Guitar,Music,Musical instrument,Opera,Plucked string instrument",class_5,Musical Instruments
rS8oECcQBCk.mp3,"Guitar,Musical instrument,Drum machine,Plucked string instrument",class_5,Musical Instruments
YvFY7xU2kGk.mp3,"Effects unit,Guitar,Music,Musical instrument,Chorus effect,Plucked string instrument",class_5,Musical Instruments
nJ3tuDmcdTs.mp3,Accordion,class_5,Musical Instruments
yZdfNlJN6IM.mp3,"Brass instrument,Clarinet,Saxophone",class_5,Musical Instruments
YZiGDqWNLX4.mp3,"Brass instrument,Trombone,Trumpet",class_5,Musical Instruments
kYrUWfLlYI0.mp3,"Cello,Orchestra,Violin, fiddle,Bowed string instrument",class_5,Musical Instruments
4R4QClrYLW4.mp3,"Banjo,Music,Musical instrument,Plucked string instrument",class_5,Musical Instruments
C4MeKaeaPcU.mp3,"Organ,Electric piano,Electronic organ,Keyboard (musical),Piano",class_5,Musical Instruments
pte5jvRKwsA.mp3,"Didgeridoo,Music,Musical instrument",class_7,Musical Instruments
jS9u6X6TQmk.mp3,"Guitar,Acoustic guitar,Music,Steel guitar, slide guitar,Strum,Plucked string instrument",class_5,Musical Instruments
BN4k3mnJteo.mp3,"Wind instrument, woodwind instrument,Flute",class_5,Musical Instruments
